fixed_T_ms,fixed_T2_ms2,phase_rad,upper_probability,lower_probability
10.0,100.0,1.0908714524207013,42.33757479762993,58.44149480286383
10.0,100.0,1.1013606010016694,42.40514727410934,58.49878282196538
10.0,100.0,1.1118497495826378,42.47180380765224,58.554530677773315
10.0,100.0,1.122338898163606,42.53753706462487,58.60873223684001
10.0,100.0,1.1328280467445744,42.602339812973526,58.66138153584335
10.0,100.0,1.1433171953255425,42.66620492302016,58.71247278224271
10.0,100.0,1.153806343906511,42.72912536824684,58.76200035491635
10.0,100.0,1.164295492487479,42.79109422606888,58.809958804779875
10.0,100.0,1.1747846410684475,42.85210467859635,58.85634285538566
10.0,100.0,1.1852737896494157,42.91215001338425,58.90114740350344
10.0,100.0,1.195762938230384,42.971223624171074,58.94436751968177
10.0,100.0,1.2062520868113522,43.02931901160552,58.98599844879034
10.0,100.0,1.2167412353923206,43.086429783961655,59.026035610543126
10.0,100.0,1.2272303839732888,43.142549657842125,59.06447460000242
10.0,100.0,1.2377195325542572,43.1976724588694,59.10131118806333
10.0,100.0,1.2482086811352253,43.251792122365146,59.13654132191915
10.0,100.0,1.2586978297161937,43.304902694017485,59.17016112550726
10.0,100.0,1.2691869782971619,43.35699833053603,59.202166899935555
10.0,100.0,1.2796761268781303,43.4080733002948,59.23255512388936
10.0,100.0,1.2901652754590984,43.45812198396286,59.26132245401895
10.0,100.0,1.3006544240400668,43.507138875122514,59.28846572530729
10.0,100.0,1.311143572621035,43.55511858087512,59.3139819514183
10.0,100.0,1.3216327212020034,43.602055822434494,59.33786832502544
10.0,100.0,1.3321218697829715,43.647945435707605,59.360122218120495
10.0,100.0,1.34261101836394,43.692782371862826,59.38074118230283
10.0,100.0,1.3531001669449083,43.7365616978853,59.39972294904862
10.0,100.0,1.3635893155258765,43.779278597119756,59.41706542996058
10.0,100.0,1.3740784641068449,43.82092836980047,59.43276671699765
10.0,100.0,1.384567612687813,43.86150643356822,59.446825082684896
10.0,100.0,1.3950567612687814,43.90100832397455,59.459238980303674
10.0,100.0,1.4055459098497496,43.93942969497295,59.4700070440617
10.0,100.0,1.416035058430718,43.97676631939694,59.47912808924336
10.0,100.0,1.4265242070116861,44.013014089425184,59.486601112340054
10.0,100.0,1.4370133555926545,44.0481690170335,59.4924252911606
10.0,100.0,1.4475025041736227,44.08222723443353,59.49659998492167
10.0,100.0,1.457991652754591,44.11518499449832,59.49912473431834
10.0,100.0,1.4684808013355592,44.14703867117461,59.49999926157457
10.0,100.0,1.4789699499165276,44.17778475988173,59.4992234704738
10.0,100.0,1.4894590984974958,44.207419877897195,59.49679744636952
10.0,100.0,1.4999482470784642,44.235940764728916,59.492721456175886
10.0,100.0,1.5104373956594324,44.26334428247385,59.48699594833834
10.0,100.0,1.5209265442404007,44.289627416163285,59.4796215527843
10.0,100.0,1.531415692821369,44.31478727409457,59.47059908085383
10.0,100.0,1.5419048414023373,44.33882108814919,59.459929525210384
10.0,100.0,1.5523939899833055,44.36172621409737,59.447614059731585
10.0,100.0,1.5628831385642739,44.383500131889015,59.43365403938008
10.0,100.0,1.573372287145242,44.40414044593092,59.41805100005447
10.0,100.0,1.5838614357262104,44.42364488535036,59.40080665842033
10.0,100.0,1.5943505843071786,44.44201130424494,59.38192291172131
10.0,100.0,1.604839732888147,44.45923768191868,59.36140183757044
10.0,100.0,1.6153288814691151,44.47532212310432,59.33924569372154
10.0,100.0,1.6258180300500835,44.49026285817189,59.315456917820754
10.0,100.0,1.6363071786310517,44.50405824332332,59.29003812713849
10.0,100.0,1.64679632721202,44.51670676077341,59.2629921182813
10.0,100.0,1.6572854757929882,44.52820701891671,59.23432186688436
10.0,100.0,1.6677746243739566,44.53855775248068,59.20403052728396
10.0,100.0,1.6782637729549248,44.54775782266489,59.172121432170506
10.0,100.0,1.6887529215358932,44.555806217266316,59.13859809222187
10.0,100.0,1.6992420701168616,44.56270205079068,59.103464195717144
10.0,100.0,1.7097312186978297,44.56844456454992,59.06672360813077
10.0,100.0,1.7202203672787981,44.5730331267456,59.028380371707385
10.0,100.0,1.7307095158597663,44.57646723253846,58.98843870501699
10.0,100.0,1.7411986644407347,44.578746504103975,58.946903002490835
10.0,100.0,1.7516878130217028,44.57987069067387,58.90377783393797
10.0,100.0,1.7621769616026712,44.57983966856378,58.85906794404248
10.0,100.0,1.7726661101836394,44.57865344118677,58.81277825184137
10.0,100.0,1.7831552587646078,44.576312139053044,58.76491385018349
10.0,100.0,1.793644407345576,44.57281601975555,58.71548000516917
10.0,100.0,1.8041335559265443,44.56816546794161,58.66448215557077
10.0,100.0,1.8146227045075125,44.56236099527068,58.61192591223438
10.0,100.0,1.825111853088481,44.55540324035795,58.55781705746256
10.0,100.0,1.835601001669449,44.547292968704184,58.50216154437795
10.0,100.0,1.8460901502504174,44.53803107261143,58.444965496268544
10.0,100.0,1.8565792988313856,44.52761857108489,58.38623520591388
