Parameter,atoms_UP_Fit,atoms_UP_Fit_Std,atoms_DW_Fit,atoms_DW_Fit_Std,atoms_UP_Raw,atoms_UP_Raw_Std,atoms_DW_Raw,atoms_DW_Raw_Std,amp_UP_Fit,amp_UP_Fit_Std,amp_DW_Fit,amp_DW_Fit_Std,amp_UP_Raw,amp_UP_Raw_Std,amp_DW_Raw,amp_DW_Raw_Std,sigma_UP_Fit,sigma_UP_Fit_Std,sigma_DW_Fit,sigma_DW_Fit_Std,sigma_UP_Raw,sigma_UP_Raw_Std,sigma_DW_Raw,sigma_DW_Raw_Std,temp_UP_Fit,temp_UP_Fit_Std,temp_DW_Fit,temp_DW_Fit_Std,temp_UP_Raw,temp_UP_Raw_Std,temp_DW_Raw,temp_DW_Raw_Std,arrival_UP_Fit,arrival_UP_Fit_Std,arrival_DW_Fit,arrival_DW_Fit_Std,arrival_UP_Raw,arrival_UP_Raw_Std,arrival_DW_Raw,arrival_DW_Raw_Std,prob_UP_Fit,prob_UP_Fit_Std,prob_DW_Fit,prob_DW_Fit_Std,prob_UP_Raw,prob_UP_Raw_Std,prob_DW_Raw,prob_DW_Raw_Std
996,194028.5276,0.0000,596669.4182,0.0000,181923.3230,0.0000,584519.3310,0.0000,0.0037,0.0000,0.0053,0.0000,0.0037,0.0000,0.0051,0.0000,2.8200,0.0000,6.0541,0.0000,2.7274,0.0000,6.2897,0.0000,1.6741,0.0000,7.8341,0.0000,1.5673,0.0000,8.4532,0.0000,0.7984,0.0000,0.8036,0.0000,0.7987,0.0000,0.8035,0.0000,24.5389,0.0000,75.4611,0.0000,23.7361,0.0000,76.2639,0.0000
997,180354.8138,0.0000,603453.5019,0.0000,157105.8922,0.0000,590130.4639,0.0000,0.0035,0.0000,0.0054,0.0000,0.0035,0.0000,0.0053,0.0000,2.7711,0.0000,6.0095,0.0000,3.4510,0.0000,6.7350,0.0000,1.6164,0.0000,7.7162,0.0000,2.5048,0.0000,9.6758,0.0000,0.7984,0.0000,0.8034,0.0000,0.7981,0.0000,0.8029,0.0000,23.0101,0.0000,76.9899,0.0000,21.0249,0.0000,78.9751,0.0000
998,186287.9062,0.0000,619717.8959,0.0000,173785.9112,0.0000,602233.9546,0.0000,0.0036,0.0000,0.0055,0.0000,0.0036,0.0000,0.0052,0.0000,2.7827,0.0000,6.0593,0.0000,3.2840,0.0000,6.6793,0.0000,1.6301,0.0000,7.8455,0.0000,2.2683,0.0000,9.5183,0.0000,0.7984,0.0000,0.8035,0.0000,0.7981,0.0000,0.8030,0.0000,23.1125,0.0000,76.8875,0.0000,22.3945,0.0000,77.6055,0.0000
999,196685.6385,0.0000,604855.5087,0.0000,181397.6652,0.0000,593271.8308,0.0000,0.0038,0.0000,0.0054,0.0000,0.0037,0.0000,0.0051,0.0000,2.7834,0.0000,6.0235,0.0000,2.6717,0.0000,6.7350,0.0000,1.6312,0.0000,7.7547,0.0000,1.5048,0.0000,9.6776,0.0000,0.7985,0.0000,0.8036,0.0000,0.7989,0.0000,0.8030,0.0000,24.5384,0.0000,75.4616,0.0000,23.4161,0.0000,76.5839,0.0000
1000,194212.7852,0.0000,592193.6786,0.0000,178091.1826,0.0000,574948.4776,0.0000,0.0038,0.0000,0.0053,0.0000,0.0038,0.0000,0.0051,0.0000,2.7484,0.0000,6.0087,0.0000,3.5067,0.0000,6.5680,0.0000,1.5901,0.0000,7.7150,0.0000,2.5848,0.0000,9.2090,0.0000,0.7984,0.0000,0.8035,0.0000,0.7979,0.0000,0.8032,0.0000,24.6962,0.0000,75.3038,0.0000,23.6496,0.0000,76.3504,0.0000
1001,189031.0010,0.0000,603754.9300,0.0000,179871.1184,0.0000,586425.4620,0.0000,0.0036,0.0000,0.0053,0.0000,0.0036,0.0000,0.0050,0.0000,2.8237,0.0000,6.1260,0.0000,3.0614,0.0000,6.4567,0.0000,1.6787,0.0000,8.0222,0.0000,1.9734,0.0000,8.9063,0.0000,0.7984,0.0000,0.8036,0.0000,0.7985,0.0000,0.8034,0.0000,23.8439,0.0000,76.1561,0.0000,23.4728,0.0000,76.5272,0.0000
1002,196620.0334,0.0000,621592.6050,0.0000,195248.6579,0.0000,604635.1667,0.0000,0.0036,0.0000,0.0055,0.0000,0.0036,0.0000,0.0053,0.0000,2.9371,0.0000,6.0776,0.0000,2.7831,0.0000,6.6237,0.0000,1.8163,0.0000,7.8936,0.0000,1.6325,0.0000,9.3658,0.0000,0.7985,0.0000,0.8035,0.0000,0.7988,0.0000,0.8032,0.0000,24.0304,0.0000,75.9696,0.0000,24.4096,0.0000,75.5904,0.0000
1003,188883.6573,0.0000,614554.7238,0.0000,180835.5821,0.0000,603446.6156,0.0000,0.0036,0.0000,0.0055,0.0000,0.0036,0.0000,0.0053,0.0000,2.8215,0.0000,6.0088,0.0000,2.5604,0.0000,6.4567,0.0000,1.6763,0.0000,7.7162,0.0000,1.3831,0.0000,8.8995,0.0000,0.7985,0.0000,0.8035,0.0000,0.7992,0.0000,0.8032,0.0000,23.5094,0.0000,76.4906,0.0000,23.0575,0.0000,76.9425,0.0000
1004,190701.0514,0.0000,606419.7877,0.0000,180806.0535,0.0000,590818.8608,0.0000,0.0036,0.0000,0.0054,0.0000,0.0036,0.0000,0.0052,0.0000,2.8487,0.0000,6.0391,0.0000,3.2840,0.0000,6.5680,0.0000,1.7084,0.0000,7.7941,0.0000,2.2696,0.0000,9.2072,0.0000,0.7984,0.0000,0.8035,0.0000,0.7983,0.0000,0.8031,0.0000,23.9237,0.0000,76.0763,0.0000,23.4319,0.0000,76.5681,0.0000
1005,190314.1024,0.0000,605904.3529,0.0000,180532.3840,0.0000,589994.2362,0.0000,0.0037,0.0000,0.0054,0.0000,0.0037,0.0000,0.0051,0.0000,2.7661,0.0000,6.0339,0.0000,2.5604,0.0000,6.4567,0.0000,1.6112,0.0000,7.7833,0.0000,1.3826,0.0000,8.9046,0.0000,0.7985,0.0000,0.8036,0.0000,0.7990,0.0000,0.8033,0.0000,23.9022,0.0000,76.0978,0.0000,23.4297,0.0000,76.5703,0.0000
1006,178886.3800,0.0000,603154.0616,0.0000,164179.7847,0.0000,591143.8786,0.0000,0.0035,0.0000,0.0054,0.0000,0.0035,0.0000,0.0052,0.0000,2.7485,0.0000,6.0066,0.0000,3.0614,0.0000,6.6793,0.0000,1.5904,0.0000,7.7128,0.0000,1.9723,0.0000,9.5202,0.0000,0.7984,0.0000,0.8036,0.0000,0.7983,0.0000,0.8030,0.0000,22.8743,0.0000,77.1257,0.0000,21.7363,0.0000,78.2637,0.0000
1007,189695.8212,0.0000,615348.3814,0.0000,179625.8974,0.0000,601662.0818,0.0000,0.0036,0.0000,0.0055,0.0000,0.0037,0.0000,0.0052,0.0000,2.8337,0.0000,6.0166,0.0000,3.2840,0.0000,6.1227,0.0000,1.6907,0.0000,7.7365,0.0000,2.2692,0.0000,8.0149,0.0000,0.7985,0.0000,0.8035,0.0000,0.7982,0.0000,0.8037,0.0000,23.5634,0.0000,76.4366,0.0000,22.9910,0.0000,77.0090,0.0000
1008,189816.0339,0.0000,597245.4800,0.0000,172962.6151,0.0000,587267.6818,0.0000,0.0037,0.0000,0.0053,0.0000,0.0037,0.0000,0.0051,0.0000,2.7588,0.0000,6.0599,0.0000,3.2840,0.0000,6.2340,0.0000,1.6025,0.0000,7.8488,0.0000,2.2683,0.0000,8.3106,0.0000,0.7985,0.0000,0.8036,0.0000,0.7981,0.0000,0.8037,0.0000,24.1171,0.0000,75.8829,0.0000,22.7513,0.0000,77.2487,0.0000
1009,192601.6808,0.0000,595437.9565,0.0000,177813.8902,0.0000,587221.8066,0.0000,0.0037,0.0000,0.0053,0.0000,0.0037,0.0000,0.0051,0.0000,2.7993,0.0000,6.0416,0.0000,3.7850,0.0000,6.7350,0.0000,1.6497,0.0000,7.8004,0.0000,3.0095,0.0000,9.6795,0.0000,0.7984,0.0000,0.8035,0.0000,0.7977,0.0000,0.8030,0.0000,24.4406,0.0000,75.5594,0.0000,23.2426,0.0000,76.7574,0.0000
1010,197886.2018,0.0000,602356.4153,0.0000,189982.6801,0.0000,591279.4249,0.0000,0.0037,0.0000,0.0053,0.0000,0.0037,0.0000,0.0051,0.0000,2.8761,0.0000,6.1118,0.0000,3.2840,0.0000,7.0690,0.0000,1.7417,0.0000,7.9845,0.0000,2.2692,0.0000,10.6531,0.0000,0.7985,0.0000,0.8036,0.0000,0.7982,0.0000,0.8027,0.0000,24.7283,0.0000,75.2717,0.0000,24.3174,0.0000,75.6826,0.0000
1011,197161.1506,0.0000,638427.4302,0.0000,189910.4382,0.0000,621896.1034,0.0000,0.0037,0.0000,0.0057,0.0000,0.0038,0.0000,0.0055,0.0000,2.8656,0.0000,6.0232,0.0000,3.0614,0.0000,6.0114,0.0000,1.7291,0.0000,7.7581,0.0000,1.9723,0.0000,7.7305,0.0000,0.7985,0.0000,0.8037,0.0000,0.7983,0.0000,0.8039,0.0000,23.5955,0.0000,76.4045,0.0000,23.3936,0.0000,76.6064,0.0000
1012,187327.8895,0.0000,601576.1447,0.0000,180539.5710,0.0000,593807.9446,0.0000,0.0035,0.0000,0.0053,0.0000,0.0036,0.0000,0.0051,0.0000,2.8782,0.0000,6.1039,0.0000,2.9500,0.0000,6.8463,0.0000,1.7438,0.0000,7.9592,0.0000,1.8336,0.0000,9.9964,0.0000,0.7984,0.0000,0.8034,0.0000,0.7987,0.0000,0.8028,0.0000,23.7453,0.0000,76.2547,0.0000,23.3151,0.0000,76.6849,0.0000
1013,193787.8177,0.0000,605022.0987,0.0000,169169.2226,0.0000,592415.7913,0.0000,0.0038,0.0000,0.0054,0.0000,0.0038,0.0000,0.0052,0.0000,2.7424,0.0000,6.0252,0.0000,3.0614,0.0000,6.7350,0.0000,1.5836,0.0000,7.7599,0.0000,1.9742,0.0000,9.6813,0.0000,0.7985,0.0000,0.8036,0.0000,0.7986,0.0000,0.8031,0.0000,24.2596,0.0000,75.7404,0.0000,22.2128,0.0000,77.7872,0.0000
1014,202525.3032,0.0000,594001.3713,0.0000,192901.4908,0.0000,578935.3247,0.0000,0.0038,0.0000,0.0052,0.0000,0.0038,0.0000,0.0050,0.0000,2.8661,0.0000,6.1429,0.0000,3.5067,0.0000,6.6793,0.0000,1.7292,0.0000,8.0662,0.0000,2.5848,0.0000,9.5256,0.0000,0.7984,0.0000,0.8036,0.0000,0.7979,0.0000,0.8032,0.0000,25.4261,0.0000,74.5739,0.0000,24.9925,0.0000,75.0075,0.0000
1015,201092.0446,0.0000,597728.6033,0.0000,192077.9396,0.0000,585127.7981,0.0000,0.0038,0.0000,0.0053,0.0000,0.0039,0.0000,0.0051,0.0000,2.8458,0.0000,6.0648,0.0000,3.5067,0.0000,6.2340,0.0000,1.7054,0.0000,7.8614,0.0000,2.5858,0.0000,8.3074,0.0000,0.7985,0.0000,0.8036,0.0000,0.7980,0.0000,0.8036,0.0000,25.1736,0.0000,74.8264,0.0000,24.7139,0.0000,75.2861,0.0000
1016,211755.6169,0.0000,634575.7568,0.0000,209408.6121,0.0000,625365.5673,0.0000,0.0039,0.0000,0.0056,0.0000,0.0040,0.0000,0.0054,0.0000,2.9199,0.0000,6.0938,0.0000,2.9500,0.0000,6.3454,0.0000,1.7949,0.0000,7.9354,0.0000,1.8329,0.0000,8.6002,0.0000,0.7984,0.0000,0.8035,0.0000,0.7986,0.0000,0.8033,0.0000,25.0204,0.0000,74.9796,0.0000,25.0857,0.0000,74.9143,0.0000
1017,217490.3414,0.0000,653229.3762,0.0000,211892.9361,0.0000,637888.5616,0.0000,0.0039,0.0000,0.0058,0.0000,0.0038,0.0000,0.0056,0.0000,2.9989,0.0000,6.0566,0.0000,3.5067,0.0000,6.6793,0.0000,1.8938,0.0000,7.8401,0.0000,2.5868,0.0000,9.5183,0.0000,0.7985,0.0000,0.8036,0.0000,0.7982,0.0000,0.8030,0.0000,24.9782,0.0000,75.0218,0.0000,24.9350,0.0000,75.0650,0.0000
1018,212679.8449,0.0000,636585.0419,0.0000,202834.8334,0.0000,620694.4891,0.0000,0.0039,0.0000,0.0056,0.0000,0.0039,0.0000,0.0054,0.0000,2.9326,0.0000,6.1131,0.0000,3.5623,0.0000,6.8463,0.0000,1.8109,0.0000,7.9877,0.0000,2.6690,0.0000,9.9983,0.0000,0.7985,0.0000,0.8036,0.0000,0.7981,0.0000,0.8029,0.0000,25.0428,0.0000,74.9572,0.0000,24.6299,0.0000,75.3701,0.0000
1019,196962.5670,0.0000,621996.5596,0.0000,172942.1155,0.0000,606875.3723,0.0000,0.0038,0.0000,0.0056,0.0000,0.0037,0.0000,0.0054,0.0000,2.7873,0.0000,5.9730,0.0000,3.7850,0.0000,6.6237,0.0000,1.6358,0.0000,7.6261,0.0000,3.0107,0.0000,9.3658,0.0000,0.7985,0.0000,0.8036,0.0000,0.7978,0.0000,0.8032,0.0000,24.0504,0.0000,75.9496,0.0000,22.1773,0.0000,77.8227,0.0000
1020,193931.1930,0.0000,617566.1355,0.0000,179699.1279,0.0000,609309.4418,0.0000,0.0038,0.0000,0.0056,0.0000,0.0038,0.0000,0.0054,0.0000,2.7445,0.0000,5.9304,0.0000,3.1170,0.0000,6.3454,0.0000,1.5862,0.0000,7.5184,0.0000,2.0451,0.0000,8.6002,0.0000,0.7985,0.0000,0.8036,0.0000,0.7984,0.0000,0.8033,0.0000,23.8979,0.0000,76.1021,0.0000,22.7753,0.0000,77.2247,0.0000
1021,203552.0056,0.0000,628400.5505,0.0000,190763.3076,0.0000,614527.4584,0.0000,0.0039,0.0000,0.0056,0.0000,0.0040,0.0000,0.0054,0.0000,2.8067,0.0000,6.0345,0.0000,2.7274,0.0000,6.8463,0.0000,1.6588,0.0000,7.7828,0.0000,1.5682,0.0000,9.9964,0.0000,0.7985,0.0000,0.8036,0.0000,0.7989,0.0000,0.8028,0.0000,24.4668,0.0000,75.5332,0.0000,23.6887,0.0000,76.3113,0.0000
1022,205550.5294,0.0000,666588.4517,0.0000,202109.3163,0.0000,652625.6493,0.0000,0.0038,0.0000,0.0060,0.0000,0.0039,0.0000,0.0058,0.0000,2.9089,0.0000,5.9744,0.0000,2.8387,0.0000,6.1784,0.0000,1.7819,0.0000,7.6279,0.0000,1.6975,0.0000,8.1550,0.0000,0.7985,0.0000,0.8035,0.0000,0.7986,0.0000,0.8034,0.0000,23.5686,0.0000,76.4314,0.0000,23.6458,0.0000,76.3542,0.0000
1023,201244.1115,0.0000,644992.8806,0.0000,194323.7024,0.0000,633977.1318,0.0000,0.0038,0.0000,0.0058,0.0000,0.0038,0.0000,0.0056,0.0000,2.8479,0.0000,5.9802,0.0000,2.7831,0.0000,6.2897,0.0000,1.7079,0.0000,7.6430,0.0000,1.6322,0.0000,8.4483,0.0000,0.7985,0.0000,0.8035,0.0000,0.7988,0.0000,0.8033,0.0000,23.7811,0.0000,76.2189,0.0000,23.4605,0.0000,76.5395,0.0000
1024,199049.8826,0.0000,643300.1101,0.0000,189456.9291,0.0000,628434.0789,0.0000,0.0038,0.0000,0.0058,0.0000,0.0038,0.0000,0.0055,0.0000,2.8169,0.0000,5.9645,0.0000,2.7831,0.0000,6.4010,0.0000,1.6707,0.0000,7.6035,0.0000,1.6322,0.0000,8.7484,0.0000,0.7985,0.0000,0.8036,0.0000,0.7988,0.0000,0.8032,0.0000,23.6303,0.0000,76.3697,0.0000,23.1641,0.0000,76.8359,0.0000
1025,194231.5110,0.0000,637060.8571,0.0000,175438.1570,0.0000,623656.7805,0.0000,0.0038,0.0000,0.0058,0.0000,0.0038,0.0000,0.0056,0.0000,2.7487,0.0000,5.9067,0.0000,2.8944,0.0000,6.7350,0.0000,1.5909,0.0000,7.4561,0.0000,1.7651,0.0000,9.6721,0.0000,0.7985,0.0000,0.8035,0.0000,0.7987,0.0000,0.8028,0.0000,23.3650,0.0000,76.6350,0.0000,21.9546,0.0000,78.0454,0.0000
1026,195638.4122,0.0000,643357.7042,0.0000,184167.6934,0.0000,626227.6421,0.0000,0.0038,0.0000,0.0058,0.0000,0.0038,0.0000,0.0055,0.0000,2.7686,0.0000,5.9651,0.0000,3.1727,0.0000,5.6774,0.0000,1.6138,0.0000,7.6041,0.0000,2.1175,0.0000,6.9007,0.0000,0.7984,0.0000,0.8035,0.0000,0.7982,0.0000,0.8041,0.0000,23.3182,0.0000,76.6818,0.0000,22.7257,0.0000,77.2743,0.0000
1027,203744.9157,0.0000,644848.4639,0.0000,192958.2637,0.0000,634754.1577,0.0000,0.0039,0.0000,0.0058,0.0000,0.0039,0.0000,0.0056,0.0000,2.8094,0.0000,5.9789,0.0000,3.0614,0.0000,6.6237,0.0000,1.6619,0.0000,7.6396,0.0000,1.9731,0.0000,9.3604,0.0000,0.7985,0.0000,0.8035,0.0000,0.7984,0.0000,0.8030,0.0000,24.0097,0.0000,75.9903,0.0000,23.3122,0.0000,76.6878,0.0000
1028,195970.5991,0.0000,627580.9001,0.0000,183843.9193,0.0000,619911.8545,0.0000,0.0038,0.0000,0.0057,0.0000,0.0040,0.0000,0.0055,0.0000,2.7733,0.0000,5.9209,0.0000,3.0057,0.0000,6.2897,0.0000,1.6194,0.0000,7.4917,0.0000,1.9009,0.0000,8.4483,0.0000,0.7985,0.0000,0.8035,0.0000,0.7982,0.0000,0.8033,0.0000,23.7958,0.0000,76.2042,0.0000,22.8731,0.0000,77.1269,0.0000
1029,195221.3589,0.0000,628551.3864,0.0000,182727.0802,0.0000,615862.4123,0.0000,0.0038,0.0000,0.0057,0.0000,0.0038,0.0000,0.0055,0.0000,2.7627,0.0000,5.9300,0.0000,3.3397,0.0000,7.0133,0.0000,1.6070,0.0000,7.5155,0.0000,2.3463,0.0000,10.4819,0.0000,0.7985,0.0000,0.8035,0.0000,0.7982,0.0000,0.8026,0.0000,23.6984,0.0000,76.3016,0.0000,22.8812,0.0000,77.1188,0.0000
1030,206586.0610,0.0000,631989.1472,0.0000,199254.4891,0.0000,616278.1953,0.0000,0.0039,0.0000,0.0056,0.0000,0.0039,0.0000,0.0053,0.0000,2.8486,0.0000,6.0689,0.0000,2.7274,0.0000,6.6793,0.0000,1.7084,0.0000,7.8707,0.0000,1.5676,0.0000,9.5202,0.0000,0.7984,0.0000,0.8035,0.0000,0.7988,0.0000,0.8030,0.0000,24.6354,0.0000,75.3646,0.0000,24.4324,0.0000,75.5676,0.0000
1031,197527.3767,0.0000,655454.0683,0.0000,185358.0643,0.0000,647331.0854,0.0000,0.0038,0.0000,0.0059,0.0000,0.0038,0.0000,0.0057,0.0000,2.7953,0.0000,5.9742,0.0000,2.6717,0.0000,6.4010,0.0000,1.6451,0.0000,7.6279,0.0000,1.5048,0.0000,8.7500,0.0000,0.7984,0.0000,0.8035,0.0000,0.7989,0.0000,0.8033,0.0000,23.1573,0.0000,76.8427,0.0000,22.2602,0.0000,77.7398,0.0000
1032,207511.9942,0.0000,643672.5304,0.0000,195960.4650,0.0000,628941.5619,0.0000,0.0038,0.0000,0.0058,0.0000,0.0038,0.0000,0.0057,0.0000,2.9366,0.0000,5.9680,0.0000,3.0614,0.0000,6.3454,0.0000,1.8164,0.0000,7.6145,0.0000,1.9746,0.0000,8.5985,0.0000,0.7986,0.0000,0.8037,0.0000,0.7987,0.0000,0.8033,0.0000,24.3792,0.0000,75.6208,0.0000,23.7556,0.0000,76.2444,0.0000
1033,199613.0857,0.0000,604559.6835,0.0000,179637.2219,0.0000,593403.8044,0.0000,0.0039,0.0000,0.0054,0.0000,0.0038,0.0000,0.0051,0.0000,2.7524,0.0000,6.0206,0.0000,3.6736,0.0000,6.8463,0.0000,1.5951,0.0000,7.7480,0.0000,2.8362,0.0000,9.9983,0.0000,0.7985,0.0000,0.8036,0.0000,0.7978,0.0000,0.8029,0.0000,24.8222,0.0000,75.1778,0.0000,23.2377,0.0000,76.7623,0.0000
1034,197891.5443,0.0000,608425.4578,0.0000,179571.5570,0.0000,591132.1635,0.0000,0.0039,0.0000,0.0055,0.0000,0.0039,0.0000,0.0052,0.0000,2.7287,0.0000,5.9489,0.0000,3.5623,0.0000,6.4567,0.0000,1.5679,0.0000,7.5634,0.0000,2.6669,0.0000,8.9029,0.0000,0.7985,0.0000,0.8035,0.0000,0.7978,0.0000,0.8033,0.0000,24.5426,0.0000,75.4574,0.0000,23.2997,0.0000,76.7003,0.0000
1035,208622.0772,0.0000,631826.1945,0.0000,194275.0514,0.0000,619778.8941,0.0000,0.0040,0.0000,0.0057,0.0000,0.0040,0.0000,0.0054,0.0000,2.8047,0.0000,5.9609,0.0000,3.1170,0.0000,6.7350,0.0000,1.6566,0.0000,7.5932,0.0000,2.0451,0.0000,9.6758,0.0000,0.7985,0.0000,0.8035,0.0000,0.7984,0.0000,0.8029,0.0000,24.8227,0.0000,75.1773,0.0000,23.8651,0.0000,76.1349,0.0000
1036,206272.4938,0.0000,640930.8098,0.0000,200771.5193,0.0000,634125.5884,0.0000,0.0038,0.0000,0.0057,0.0000,0.0037,0.0000,0.0056,0.0000,2.9191,0.0000,6.0468,0.0000,3.6736,0.0000,6.1784,0.0000,1.7941,0.0000,7.8163,0.0000,2.8368,0.0000,8.1566,0.0000,0.7985,0.0000,0.8036,0.0000,0.7979,0.0000,0.8035,0.0000,24.3475,0.0000,75.6525,0.0000,24.0475,0.0000,75.9525,0.0000
1037,206436.7147,0.0000,652552.3759,0.0000,203715.7640,0.0000,643587.0465,0.0000,0.0038,0.0000,0.0058,0.0000,0.0039,0.0000,0.0056,0.0000,2.9214,0.0000,6.0503,0.0000,3.2840,0.0000,6.4010,0.0000,1.7971,0.0000,7.8233,0.0000,2.2687,0.0000,8.7484,0.0000,0.7985,0.0000,0.8035,0.0000,0.7982,0.0000,0.8032,0.0000,24.0325,0.0000,75.9675,0.0000,24.0429,0.0000,75.9571,0.0000
1038,204360.8501,0.0000,621169.6960,0.0000,192001.0145,0.0000,603724.4752,0.0000,0.0039,0.0000,0.0055,0.0000,0.0038,0.0000,0.0052,0.0000,2.8179,0.0000,6.0735,0.0000,2.6717,0.0000,6.2897,0.0000,1.6719,0.0000,7.8845,0.0000,1.5048,0.0000,8.4548,0.0000,0.7985,0.0000,0.8036,0.0000,0.7989,0.0000,0.8035,0.0000,24.7551,0.0000,75.2449,0.0000,24.1291,0.0000,75.8709,0.0000
1039,195114.7283,0.0000,613054.8542,0.0000,175701.2613,0.0000,597601.8485,0.0000,0.0038,0.0000,0.0055,0.0000,0.0038,0.0000,0.0053,0.0000,2.7612,0.0000,5.9942,0.0000,2.8387,0.0000,5.9001,0.0000,1.6056,0.0000,7.6805,0.0000,1.6978,0.0000,7.4497,0.0000,0.7985,0.0000,0.8036,0.0000,0.7987,0.0000,0.8040,0.0000,24.1428,0.0000,75.8572,0.0000,22.7209,0.0000,77.2791,0.0000
1040,206991.9700,0.0000,625003.2499,0.0000,196574.3371,0.0000,616228.7445,0.0000,0.0039,0.0000,0.0056,0.0000,0.0039,0.0000,0.0054,0.0000,2.8542,0.0000,6.0019,0.0000,3.3953,0.0000,6.5124,0.0000,1.7152,0.0000,7.6976,0.0000,2.4256,0.0000,9.0536,0.0000,0.7985,0.0000,0.8035,0.0000,0.7982,0.0000,0.8032,0.0000,24.8790,0.0000,75.1210,0.0000,24.1847,0.0000,75.8153,0.0000
1041,208836.0746,0.0000,622573.5290,0.0000,197845.0452,0.0000,606764.2082,0.0000,0.0039,0.0000,0.0055,0.0000,0.0039,0.0000,0.0053,0.0000,2.8796,0.0000,6.0872,0.0000,2.8944,0.0000,6.0114,0.0000,1.7458,0.0000,7.9183,0.0000,1.7647,0.0000,7.7320,0.0000,0.7984,0.0000,0.8035,0.0000,0.7986,0.0000,0.8039,0.0000,25.1183,0.0000,74.8817,0.0000,24.5890,0.0000,75.4110,0.0000
1042,208196.7154,0.0000,625388.7633,0.0000,196501.4124,0.0000,615942.3846,0.0000,0.0039,0.0000,0.0055,0.0000,0.0039,0.0000,0.0053,0.0000,2.8708,0.0000,6.1147,0.0000,3.4510,0.0000,6.7907,0.0000,1.7354,0.0000,7.9926,0.0000,2.5048,0.0000,9.8383,0.0000,0.7985,0.0000,0.8036,0.0000,0.7981,0.0000,0.8030,0.0000,24.9760,0.0000,75.0240,0.0000,24.1865,0.0000,75.8135,0.0000
1043,212070.8801,0.0000,621478.4656,0.0000,202309.0592,0.0000,612930.5792,0.0000,0.0040,0.0000,0.0055,0.0000,0.0040,0.0000,0.0053,0.0000,2.8511,0.0000,6.0765,0.0000,3.2283,0.0000,6.5124,0.0000,1.7116,0.0000,7.8916,0.0000,2.1937,0.0000,9.0570,0.0000,0.7985,0.0000,0.8036,0.0000,0.7984,0.0000,0.8033,0.0000,25.4419,0.0000,74.5581,0.0000,24.8159,0.0000,75.1841,0.0000
1044,201956.2909,0.0000,615200.1843,0.0000,187367.3945,0.0000,605353.9884,0.0000,0.0039,0.0000,0.0055,0.0000,0.0039,0.0000,0.0053,0.0000,2.7847,0.0000,6.0151,0.0000,2.8387,0.0000,6.8463,0.0000,1.6329,0.0000,7.7327,0.0000,1.6982,0.0000,9.9964,0.0000,0.7985,0.0000,0.8035,0.0000,0.7988,0.0000,0.8028,0.0000,24.7145,0.0000,75.2855,0.0000,23.6360,0.0000,76.3640,0.0000
1045,190573.2851,0.0000,614296.8874,0.0000,172078.7771,0.0000,597807.8728,0.0000,0.0037,0.0000,0.0055,0.0000,0.0036,0.0000,0.0052,0.0000,2.7698,0.0000,6.0063,0.0000,2.8944,0.0000,7.4586,0.0000,1.6153,0.0000,7.7096,0.0000,1.7651,0.0000,11.8416,0.0000,0.7985,0.0000,0.8035,0.0000,0.7987,0.0000,0.8022,0.0000,23.6775,0.0000,76.3225,0.0000,22.3512,0.0000,77.6488,0.0000
1046,197230.2386,0.0000,665998.3483,0.0000,179235.2360,0.0000,657311.6659,0.0000,0.0038,0.0000,0.0061,0.0000,0.0038,0.0000,0.0059,0.0000,2.7911,0.0000,5.8713,0.0000,3.1170,0.0000,6.6237,0.0000,1.6403,0.0000,7.3664,0.0000,2.0459,0.0000,9.3586,0.0000,0.7985,0.0000,0.8035,0.0000,0.7985,0.0000,0.8029,0.0000,22.8480,0.0000,77.1520,0.0000,21.4256,0.0000,78.5744,0.0000
1047,176419.0310,0.0000,642538.7307,0.0000,162663.5893,0.0000,638089.3926,0.0000,0.0035,0.0000,0.0060,0.0000,0.0035,0.0000,0.0059,0.0000,2.7106,0.0000,5.7589,0.0000,3.0614,0.0000,5.6774,0.0000,1.5472,0.0000,7.0883,0.0000,1.9715,0.0000,6.8941,0.0000,0.7985,0.0000,0.8036,0.0000,0.7982,0.0000,0.8038,0.0000,21.5419,0.0000,78.4581,0.0000,20.3138,0.0000,79.6862,0.0000
1048,195318.5206,0.0000,608167.2253,0.0000,178148.7779,0.0000,597163.9367,0.0000,0.0038,0.0000,0.0054,0.0000,0.0038,0.0000,0.0052,0.0000,2.7641,0.0000,6.0565,0.0000,3.1727,0.0000,6.3454,0.0000,1.6086,0.0000,7.8402,0.0000,2.1188,0.0000,8.6034,0.0000,0.7985,0.0000,0.8036,0.0000,0.7984,0.0000,0.8035,0.0000,24.3089,0.0000,75.6911,0.0000,22.9777,0.0000,77.0223,0.0000
1049,192191.3982,0.0000,605033.0441,0.0000,175828.4163,0.0000,592563.0523,0.0000,0.0038,0.0000,0.0054,0.0000,0.0038,0.0000,0.0052,0.0000,2.7198,0.0000,6.0253,0.0000,3.1170,0.0000,6.3454,0.0000,1.5575,0.0000,7.7601,0.0000,2.0439,0.0000,8.6067,0.0000,0.7985,0.0000,0.8036,0.0000,0.7982,0.0000,0.8036,0.0000,24.1076,0.0000,75.8924,0.0000,22.8827,0.0000,77.1173,0.0000
