comp_x_unit,comp_y_unit,comp_z_unit,final_temperature_uK,cooling_efficiency,mean_field_mG,initial_field_mG,final_field_mG,mean_relative_efficiency
40.0,60.0,110.0,14.603974073297165,0.6863790791000766,123.15217878046597,180.76227482525218,117.04950094560611,0.8478677589368797
50.0,60.0,110.0,15.225326342615952,0.6695857745238932,127.221893632691,186.74849396983097,120.83312745900496,0.8393354637102881
60.0,60.0,110.0,15.966116403776155,0.6495644215195634,131.9319804047695,193.06734576307824,125.30244894427574,0.8293516189119671
70.0,60.0,110.0,16.81780751391773,0.6265457428670883,137.21641784494324,199.68725547715857,130.3869730124199,0.8180241045638655
80.0,60.0,110.0,17.770856074148163,0.6007876736716713,143.0111992150312,206.579282601136,136.01772587148415,0.8054707613294864
90.0,60.0,110.0,18.814937230736945,0.5725692640341367,149.25641000726236,213.71710273162512,142.12980254386798,0.79181655694206
100.0,60.0,110.0,19.939173887524227,0.5421844895263722,155.89740000315663,221.07690969434145,148.66384829899835,0.7771907872005803
110.0,60.0,110.0,21.1323606622892,0.509936198316508,162.88525524642444,228.63726730347352,155.566702127982,0.761724413408044
120.0,60.0,110.0,22.383175617426218,0.47613038871821034,170.1767860512948,236.37893307145626,162.79145503030855,0.7455476195008078
-120.0,70.0,110.0,22.079852247181453,0.4843283176437445,161.4118726332322,155.80436450882883,163.0938952049141,0.7649248397534941
-110.0,70.0,110.0,20.857682353370436,0.5173599363953937,154.56108886681469,152.56146302392358,155.88353881350076,0.7801618801983535
-100.0,70.0,110.0,19.694163936349906,0.5488063800986512,148.06563298432349,149.9166435056495,148.99576065421755,0.7945353562443163
-90.0,70.0,110.0,18.60036139828332,0.5783686108572076,141.97320206284826,147.9019945774904,142.47735157854942,0.8079154817165752
-80.0,70.0,110.0,17.587244021787754,0.605750161573304,136.33664899471057,146.54350889752845,136.38128439322702,0.8201744906116392
-70.0,70.0,110.0,16.66547957710638,0.6306627141322599,131.21353912588148,145.8595214581482,130.76663853083843,0.8311892770333755
-60.0,70.0,110.0,15.84521406015378,0.6528320524282762,126.66512978730756,145.8595214581482,125.69794259479211,0.8408441620234498
-50.0,70.0,110.0,15.135844627257269,0.672004199263317,122.75459642386801,146.54350889752845,121.2436876396967,0.8490336873636452
-40.0,70.0,110.0,14.545794188126889,0.687951508429003,119.54437741103169,147.9019945774904,117.47378776723356,0.8556653228927154
-30.0,70.0,110.0,14.08229708352764,0.7004784572019556,117.09263827975415,149.9166435056495,114.45588596612113,0.8606619667176271
-20.0,70.0,110.0,13.751205650983117,0.7094268742977536,115.44907686036902,152.56146302392358,112.25065190099528,0.8639641184060397
-10.0,70.0,110.0,13.55682715962881,0.7146803470370592,114.65057074831701,155.80436450882883,110.90657271824384,0.8655316146632199
0.0,70.0,110.0,13.50179953152321,0.7161675802291024,114.71741043941591,159.60889699512367,110.45508993258662,0.8653448351005631
10.0,70.0,110.0,13.587012501186233,0.7138645269949666,115.65092686324301,163.93596310755,110.90710487576749,0.8634053115144944
20.0,70.0,110.0,13.811578522229993,0.707795175074865,117.43310974296503,168.74537030686204,112.25170346962749,0.8597357057167048
30.0,70.0,110.0,14.17285500709547,0.6980309457541765,120.02835264130623,173.99712641305317,114.45743292482962,0.854379155762409
40.0,70.0,110.0,14.666516629686177,0.6846887397382114,123.38693006502592,179.65244223221683,117.47579738674074,0.8473980253666199
50.0,70.0,110.0,15.286673694248064,0.6679277379932955,127.44943930776115,185.67444627627142,121.24612155264701,0.8388721232999553
60.0,70.0,110.0,16.026030221406195,0.647945129151184,132.15135715574357,192.0286436967152,125.7007597887457,0.8288964858968296
70.0,70.0,110.0,16.87607361716096,0.6249709833199741,137.42704010157087,198.68316486305528,130.76979785629646,0.8175788344662321
80.0,70.0,110.0,17.82728669251938,0.5992625218238006,143.21279969419163,205.6088519495209,136.38474640254066,0.8050368292572622
90.0,70.0,110.0,18.869372426217954,0.5710980425346499,149.44897162329005,212.77922830953213,142.48107969549508,0.7913952425704538
100.0,70.0,110.0,19.99148216634163,0.540770752261037,156.08109029294735,220.17038856303998,148.9997217819641,0.7767831664023834
110.0,70.0,110.0,21.182438838956124,0.508582734082267,163.06036943170807,227.76083947860747,155.88770352728724,0.7613313561600017
120.0,70.0,110.0,22.430948020845804,0.4748392426798431,170.3437010137884,235.53131426627755,163.0982376695717,0.7451697934248459
-120.0,80.0,110.0,22.230907881911243,0.4802457329213178,162.17674655958427,155.161206491829,164.0109629053699,0.76321993135879
-110.0,80.0,110.0,21.015855749940602,0.513084979731335,155.36104569140832,151.90457530963312,156.84277150399797,0.7783850515223499
-100.0,80.0,110.0,19.859231008914502,0.5443451078671756,148.90217226368782,149.248115565993,149.9990466401837,0.7926888979003338
-90.0,80.0,110.0,18.772017345422782,0.5737292609345194,142.847486365022,147.22431864335456,143.5262101947679,0.8060025368837179
-80.0,80.0,110.0,17.76510089684524,0.6009432190041827,137.249327314376,145.8595214581482,137.47665995645002,0.818199081669482
-70.0,80.0,110.0,16.849065764941905,0.6257009252718404,132.1645336150499,145.17231140957975,131.90864661837026,0.829156310754183
-60.0,80.0,110.0,16.03397592672889,0.6477303803586787,127.6533968010076,145.17231140957975,126.88557866282035,0.8387594104644164
-50.0,80.0,110.0,15.329150528851091,0.666779715436457,123.77788651772745,145.8595214581482,122.47452425915955,0.8469037425456755
-40.0,80.0,110.0,14.742940921784152,0.682623218330158,120.59903526212098,147.22431864335456,118.74370767504337,0.8534975245675545
-30.0,80.0,110.0,14.282518735198732,0.695067061210845,118.17349747664649,149.248115565993,115.75891815460632,0.8584643039425703
-20.0,80.0,110.0,13.953684661546669,0.7039544686068469,116.54950753226306,151.90457530963312,113.57898640256275,0.8617451071629338
-10.0,80.0,110.0,13.760707292875225,0.7091700731655345,115.76272086324822,155.161206491829,112.25081368142605,0.863300155249434
0.0,80.0,110.0,13.706200304775432,0.7106432350060694,115.83264107265944,158.98113095584645,111.80475925492134,0.8631100543468067
10.0,80.0,110.0,13.791044540793308,0.7083501475461268,116.76038742525296,163.32482971061074,112.25133946621575,0.8611763959169209
20.0,80.0,110.0,14.014359242953352,0.7023146150553148,118.52835325111901,168.15171720800237,113.5800256729514,0.8575217322020885
30.0,80.0,110.0,14.37352399318865,0.6926074596435501,121.10187678212337,173.42145196024626,115.76044770031339,0.8521889269684423
40.0,80.0,110.0,14.864250118495125,0.6793445913920236,124.43255504831635,179.09494688572315,118.74569580277713,0.8452399159972681
50.0,80.0,110.0,15.48069762780485,0.6626838478971662,128.46248499452668,185.13508581573618,122.47693371241122,0.8367539433433314
60.0,80.0,110.0,16.215631430659354,0.6428207721443417,133.12863477796253,191.50718002205556,126.88836948870872,0.8268253653520524
70.0,80.0,110.0,17.06060882669678,0.6199835452244113,138.36670824140003,198.17921182606415,131.91177859240528,0.81556113283283
80.0,80.0,110.0,18.00618916854301,0.5944273197691079,144.11414435551725,205.12191496766016,137.4800943821339,0.8030780715306115
90.0,80.0,110.0,19.042156224699262,0.5664282101432632,150.31216225599147,212.30873745562144,143.52991106814335,0.7895000819944512
100.0,80.0,110.0,20.157744060519697,0.5362771875535217,156.90694753722963,219.71572542719832,150.0029812741661,0.7749553728750449
110.0,80.0,110.0,21.341858107363965,0.5042741052063793,163.85016410033623,227.3213584333861,156.84691074753917,0.759573828060061
120.0,80.0,110.0,22.583284353426663,0.4707220445019821,171.09899140650367,235.10635891017495,164.0152810897668,0.74348458978432
-120.0,90.0,110.0,22.485083199068278,0.4733761297549114,163.5503032075661,155.161206491829,165.52816453154352,0.7601581652007909
-110.0,90.0,110.0,21.28175412257298,0.5058985372277572,156.79551590315762,151.90457530963312,158.428634637462,0.7751973546150717
-100.0,90.0,110.0,20.136471164569503,0.5368521306873107,150.39977762621595,149.248115565993,151.65649110077393,0.7893796716097281
-90.0,90.0,110.0,19.06008662805916,0.5659436046470497,144.4098012210022,147.22431864335456,145.25753100238148,0.8025776803466644
-80.0,90.0,110.0,18.063351367722273,0.5928823954669656,138.87698593859147,145.8595214581482,139.2831983148596,0.8146660292898296
-70.0,90.0,110.0,17.156713381316088,0.6173861248292949,133.8568860519503,145.17231140957975,133.79038961272667,0.8255240317563898
-60.0,90.0,110.0,16.350103235755427,0.6391863990336372,129.40813411705733,145.17231140957975,128.84070541810104,0.8350383659550277
-50.0,90.0,110.0,15.652713185490109,0.6580347787705376,125.59067707253678,145.8595214581482,124.49894133101124,0.8431057972205389
-40.0,90.0,110.0,15.072778168818042,0.673708698140053,122.46323741891557,147.22431864335456,120.83064765386003,0.849635812327007
-30.0,90.0,110.0,14.617367779911012,0.6860170870294321,120.08003299862096,149.248115565993,117.89870411654219,0.8545530491134691
-20.0,90.0,110.0,14.292198661622114,0.6948054415777807,118.48698105830447,151.90457530963312,115.75907503201921,0.8577994055980311
-10.0,90.0,110.0,14.101476442110117,0.699960096159186,117.71784155573931,155.161206491829,114.45620329268897,0.859335722066365
0.0,90.0,110.0,14.047775307741928,0.7014114781691371,117.79093951403334,158.98113095584645,114.01877692768869,0.859142947251743
10.0,90.0,110.0,14.131961604677313,0.699136172846559,118.70713953952804,163.32482971061074,114.4567189464853,0.8572227247171194
20.0,90.0,110.0,14.353165611117777,0.693157686186006,120.44955623531817,168.15171720800237,115.76009473002092,0.8535973660761058
30.0,90.0,110.0,14.708803009643587,0.6835458646042273,122.9851028432616,173.42145196024626,117.90020590233127,0.8483092112300361
40.0,90.0,110.0,15.194644849056003,0.6704150040795674,126.2675479487216,179.09494688572315,120.83260144398449,0.8414194094399339
50.0,90.0,110.0,15.804932168037187,0.6539207522152112,130.24144215351956,185.13508581573618,124.50131160606097,0.8330061858547796
60.0,90.0,110.0,16.532529191226523,0.6342559678046886,134.8461976392628,191.50718002205556,128.8434538947873,0.8231626834861723
70.0,90.0,110.0,17.369107286418473,0.611645749015717,140.01973649156332,198.17921182606415,133.79347753701177,0.8119944886210831
80.0,90.0,110.0,18.30535080430303,0.5863418701539722,145.70136637080043,205.12191496766016,139.28658819626378,0.7996169572334116
90.0,90.0,110.0,19.33117554502892,0.5586168771613805,151.83378319198374,212.30873745562144,145.26118776625867,0.7861524609619989
100.0,90.0,110.0,20.43595086824301,0.5287580846420807,158.36427243077924,219.71572542719832,151.66038273449317,0.7717276644038406
110.0,90.0,110.0,21.608717282341395,0.49706169507185416,165.24526832965665,227.3213584333861,158.4327324484484,0.7564709322454619
120.0,90.0,110.0,22.838392570657625,0.4638272278200642,172.43445122538392,235.10635891017495,165.53244313726034,0.7405099469723742
-120.0,100.0,110.0,22.8394634447207,0.4637982852778189,165.51752316133303,155.80436450882883,167.62920554967997,0.7557720681854029
-110.0,100.0,110.0,21.65228524068544,0.4958841826841773,158.84743667406832,152.56146302392358,160.62256869171765,0.7706333333501597
-100.0,100.0,110.0,20.522617021878705,0.5264157561654403,152.53908748984406,149.9166435056495,153.9469668198573,0.7846442052117242
-90.0,100.0,110.0,19.46113148791704,0.5551045543806206,146.63823119523033,147.9019945774904,147.6473081804844,0.7976793611814761
-80.0,100.0,110.0,18.478394708699927,0.5816650078729749,141.19492025056095,146.54350889752845,141.7737162976679,0.8096156094410389
-70.0,100.0,110.0,17.584668897059924,0.605819759538921,136.26291497985412,145.8595214581482,136.38125110424934,0.8203344159261292
-60.0,100.0,110.0,16.789702608153764,0.6273053349147631,131.89857967476664,145.8595214581482,131.52910199902152,0.8297245447263006
-50.0,100.0,110.0,16.102515048839845,0.6458779716529772,128.15914755653324,146.54350889752845,127.27907798447355,0.8376847169975387
-40.0,100.0,110.0,15.53118245137505,0.6613193932060797,125.10029444117971,147.9019945774904,123.69326057828044,0.8441261812424318
-30.0,100.0,110.0,15.08263533354468,0.6734422882825762,122.7730743044237,149.9166435056495,120.83079794652969,0.8489750815727964
-20.0,100.0,110.0,14.762475789825407,0.6820952489236376,121.22043940124593,152.56146302392358,118.74401354301519,0.852174511673663
-10.0,100.0,110.0,14.574823636294445,0.6871669287487987,120.47376048033858,155.80436450882883,117.4742515286327,0.8536861513640036
0.0,100.0,110.0,14.522199229241297,0.6885892100205055,120.54990927186594,159.60889699512367,117.0481046071279,0.8534913998351372
10.0,100.0,110.0,14.60544913214043,0.6863392126448533,121.44948000911506,163.93596310755,117.47475393474909,0.8515919439053679
20.0,100.0,110.0,14.82371863250984,0.6804400369591935,123.15655660734252,168.74537030686204,118.74500760848237,0.8480097291914749
30.0,100.0,110.0,15.17447258976332,0.670960200276667,125.64010697871196,173.99712641305317,120.83226329026213,0.8427863345394325
40.0,100.0,110.0,15.653563452247708,0.6580117985878997,128.85672123160577,179.65244223221683,123.69516915286515,0.8359817825798361
50.0,100.0,110.0,16.255342755938752,0.6417474930827364,132.7541476687532,185.67444627627142,127.28139648693603,0.8276728490552635
60.0,100.0,110.0,16.972810231485134,0.6223564802301315,137.27500529566115,192.0286436967152,131.53179429922372,0.817950958116
70.0,100.0,110.0,17.79779297745497,0.6000596492579737,142.36015411803692,198.68316486305528,136.38428036794414,0.8069197682385842
80.0,100.0,110.0,18.721146116483798,0.5751041590139514,147.95140511435488,205.6088519495209,141.7770466309363,0.7946925627597115
90.0,100.0,110.0,19.73296597271832,0.5477576764130184,153.9934590823766,212.77922830953213,147.65090575847944,0.7813895601028369
100.0,100.0,110.0,20.822807055914396,0.5183025120023136,160.43511833699742,220.17038856303998,153.9508005539694,0.7671352523029785
110.0,100.0,110.0,21.979894912594904,0.48702986722716474,167.22990022606243,227.76083947860747,160.62661053236712,0.7520558677598573
120.0,100.0,110.0,23.193328071050303,0.45423437645809994,174.33620793875693,235.53131426627755,167.63343052931134,0.7362770370407156
-120.0,110.0,110.0,23.290061957332476,0.4516199470991223,168.05769086775328,157.08278072405008,170.29247738303644,0.7501075773741585
-110.0,110.0,110.0,22.12322344379748,0.48315612314060863,161.49340510204624,153.86682553429117,163.4000822311931,0.7647417226733352
-100.0,110.0,110.0,21.01320723926572,0.5131565611009264,155.29370761355435,151.24483462254173,156.8427425578543,0.7785339800597186
-90.0,110.0,110.0,19.97046148942168,0.5413388786642789,149.50309664853384,149.248115565993,150.664212449334,0.791361714506508
-80.0,110.0,110.0,19.00532149228493,0.5674237434517586,144.16990629628597,147.9019945774904,144.91295295068258,0.8031044747785209
-70.0,110.0,110.0,18.12781766520626,0.5911400631025335,139.34566246413902,147.22431864335456,139.64176650556752,0.8136464524381983
-60.0,110.0,110.0,17.347471663876703,0.6122304955708999,135.0839632612793,147.22431864335456,134.90693819334913,0.8228790468976251
-50.0,110.0,110.0,16.67308712073451,0.6304571048450132,131.4387949255962,147.9019945774904,130.76674268564167,0.8307034446407054
-40.0,110.0,110.0,16.112542671659256,0.6456069548200201,128.46225074468137,149.248115565993,127.27922066276768,0.837033109207351
-30.0,110.0,110.0,15.672595753608778,0.6574974120646276,126.20172307637539,151.24483462254173,124.49923305960644,0.8417960727787194
-20.0,110.0,110.0,15.358705948373812,0.6659809203142213,124.69678251564149,153.86682553429117,122.47496908486603,0.8449369214858559
-10.0,110.0,110.0,15.174886326333816,0.6709490182071942,123.97611328396547,157.08278072405008,121.24428676126385,0.8464183755541266
0.0,110.0,110.0,15.123590275745752,0.6723353979528175,124.05498323976417,160.85707942145413,120.83143668829017,0.8462223820111086
10.0,110.0,110.0,15.205639725059326,0.6701178452686668,124.93372552480837,165.15144564913746,121.24477354535726,0.8443506610184959
20.0,110.0,110.0,15.42019858732073,0.6643189570994398,126.59756083716482,169.9264546796643,122.4759328683544,0.8408246752486199
30.0,110.0,110.0,15.764792848090796,0.6550055987002488,129.01782199462974,175.14279888136994,124.50065522671898,0.8356850228052514
40.0,110.0,110.0,16.235376194195744,0.6422871298866015,132.15434613537533,180.76227482525218,127.28107546603712,0.8289902853286839
50.0,110.0,110.0,16.826437666805663,0.6263124954917388,135.9585832512449,186.74849396983097,130.76899935267429,0.8208153914480047
60.0,110.0,110.0,17.531145729662555,0.6072663316307417,140.37690016908147,193.06734576307824,134.90956308434338,0.8112495792840978
70.0,110.0,110.0,18.341521539751483,0.5853642827094194,145.35363264526532,199.68725547715857,139.64472504007128,0.8003940584976159
80.0,110.0,110.0,19.24863319907304,0.5608477513764043,150.83359633521724,206.579282601136,144.91621114087204,0.7883594814323802
90.0,110.0,110.0,20.242802387110718,0.5339783138618724,156.76393879666202,213.71710273162512,150.66773799103277,0.7752633340881777
100.0,110.0,110.0,21.31381499014898,0.5050320272932708,163.09534952041614,221.07690969434145,156.8465055117365,0.7612273516155639
110.0,110.0,110.0,22.451128065370657,0.47429383607106335,169.782725103996,228.63726730347352,163.40405536935697,0.7463750510314402
120.0,110.0,110.0,23.644066576432547,0.4420522546910123,176.78541765279945,236.37893307145626,170.29663628815624,0.7308294575803187
-120.0,120.0,110.0,23.831915873159044,0.43697524667137716,171.145415553106,158.98113095584645,173.49208959859553,0.7432228580160545
-110.0,120.0,110.0,22.689313127220135,0.4678564019670234,164.7049189381479,155.80436450882883,166.7320130424742,0.7575841706684022
-100.0,120.0,110.0,21.60269784330461,0.4972243826133889,158.63171367480763,153.2155344604456,160.3110201860885,0.7711140571698694
-90.0,120.0,110.0,20.582252627159278,0.5248039830497493,152.96876331826792,151.24483462254173,154.2714562484362,0.7836930933918266
-80.0,120.0,110.0,19.638040270724268,0.5503232359263711,147.76236274681645,149.9166435056495,148.65981714277018,0.7952040957844582
-70.0,120.0,110.0,18.77981781769023,0.5735184373597235,143.06144939238374,149.248115565993,143.52630509014907,0.8055344994952075
-60.0,120.0,110.0,18.01683961434303,0.5941394698826208,138.91648514373503,149.248115565993,138.9239334050805,0.8145788341252487
-50.0,120.0,110.0,17.35765556089727,0.6119552551108846,135.37784660431632,149.9166435056495,134.90707280438613,0.8222412088395843
-40.0,120.0,110.0,16.80991190033822,0.6267591378286967,132.49371569149508,151.24483462254173,131.52937813491187,0.8284377078229238
-30.0,120.0,110.0,16.38016263402523,0.638373982864183,130.30755246050734,153.2155344604456,128.84112826448438,0.8330985918660772
-20.0,120.0,110.0,16.07369991207439,0.6466567591331246,128.8553499559426,155.80436450882883,126.88615114492995,0.8361702033369702
-10.0,120.0,110.0,15.894411426637404,0.6515023938746648,128.16299030943765,158.98113095584645,125.69866495823534,0.8376164805427901
0.0,120.0,110.0,15.844671907977203,0.6528467051898054,128.244097943739,162.7114009527298,125.30049238606922,0.8374200034253408
10.0,120.0,110.0,15.925274322914108,0.650668261542862,129.0987728319803,166.95807857064,125.69913449224734,0.8355825147787731
20.0,120.0,110.0,16.135404405831157,0.6449890701126715,130.7134617104563,171.68284713389394,126.88708142284925,0.8321248881371819
30.0,120.0,110.0,16.472659874465375,0.6358740574468817,133.06201184381533,176.84739183827395,128.84250250564628,0.8270865429759097
40.0,120.0,110.0,16.93311329516753,0.6234293704008775,136.1077184120454,182.414363469547,131.53117300406834,0.8205243374084892
50.0,120.0,110.0,17.511415277192015,0.6077995871029185,139.8060030887235,188.34808201837362,134.90926021491205,0.8125109956273961
60.0,120.0,110.0,18.20093269022231,0.589163981345343,144.1072989969685,194.61500456028563,138.9264823985821,0.8031331497108688
70.0,120.0,110.0,18.993915071427743,0.5677320250965475,148.95976612542444,201.18399538730708,143.5291835535625,0.7924890914362497
80.0,120.0,110.0,19.881681417900577,0.5437383400567412,154.31158065382493,208.0264406271472,148.66299321438714,0.7806863384688499
90.0,120.0,110.0,20.854819181361947,0.51743731942265,160.11267832101453,215.11624764298952,154.27489935621287,0.7678391205904789
100.0,120.0,110.0,21.903387464657854,0.48909763609032825,166.31594569973663,222.42976419535225,160.31470173155768,0.7540658860857731
110.0,120.0,110.0,23.01711708100734,0.4589968356484503,172.8779263485122,229.94564575133836,166.73590678431265,0.7394869171974153
120.0,120.0,110.0,24.18560115867109,0.4274161849007813,179.7591423400388,237.6446927663229,173.49617180530436,0.7242221282538117
-120.0,-120.0,120.0,35.73710931604007,0.11521326172864678,248.37692859932636,262.82123201902846,247.3865027288172,0.5788346838513813
-110.0,-120.0,120.0,35.07865924555609,0.13300920957956516,243.9672388606862,260.911862512995,242.69351196994074,0.5875515629490915
-100.0,-120.0,120.0,34.45609530971475,0.14983526189960142,239.89204987711204,259.37424698685874,238.3279248686827,0.5957009750505874
-90.0,-120.0,120.0,33.874739952733336,0.16554756884504498,236.16863023217113,258.2150266735071,234.30804252547787,0.603224407763237
-80.0,-120.0,120.0,33.3397536986428,0.18000665679343777,232.8138376204265,257.43931323712,230.65194083733576,0.6100655336637665
-70.0,-120.0,120.0,32.85605113857894,0.1930796989573259,229.84382597598037,257.05057868053905,227.37716866901684,0.6161711627540033
-60.0,-120.0,120.0,32.428216019479656,0.20464281028433362,227.27372946014805,257.05057868053905,224.5004139235543,0.6214921978447633
-50.0,-120.0,120.0,32.060417769130915,0.2145833035370023,225.11733371549974,257.43931323712,222.0371475040965,0.6259845638414586
-40.0,-120.0,120.0,31.7563319660056,0.2228018387566054,223.38674772853633,258.2150266735071,220.00125884109073,0.6296100803620663
-30.0,-120.0,120.0,31.519067326254245,0.2292143965877231,222.09209195791348,259.37424698685874,218.40469983856414,0.6323372470491494
-20.0,-120.0,120.0,31.35110171752379,0.23375400763449217,221.2412196382038,260.911862512995,217.25715622616895,0.6341419124945958
-10.0,-120.0,120.0,31.25422951156488,0.23637217536311136,220.83948798160557,262.82123201902846,216.56576588046107,0.6350078009135611
0.0,-120.0,120.0,31.229522256836155,0.23703993900442824,220.88959414802025,265.09432283623124,216.33490234194613,0.6349268754852389
10.0,-120.0,120.0,31.27730420177124,0.23574853508726376,221.39148734829664,267.7218706045511,216.56603840678267,0.6338995233905951
20.0,-120.0,120.0,31.397143653004992,0.23250963099986507,222.34236356962123,270.69355367278325,217.25769954392123,0.6319345546683702
30.0,-120.0,120.0,31.587860543552,0.2273551204445405,223.73674369957098,273.99817517640514,218.4055105326453,0.629049014635192
40.0,-120.0,120.0,31.84754995250931,0.2203364877700186,225.56662997409256,277.62384623803484,220.00233192158245,0.6252678172760066
50.0,-120.0,120.0,32.1736207013352,0.2115237648287783,227.8217304157999,281.55816450602174,222.03847655494943,0.6206232142044381
60.0,-120.0,120.0,32.56284759130015,0.20100411915405006,230.48973688551743,285.78838324886476,224.501991284602,0.6151541200593356
70.0,-120.0,120.0,33.01143537591691,0.18888012497521864,233.5566399435882,290.3015673398957,227.37898563996674,0.6089053201693195
80.0,-120.0,120.0,33.51509220607758,0.17526777821411937,237.00706303227153,295.08473359359004,230.65398789218648,0.6019265897247894
90.0,-120.0,120.0,34.069110058924494,0.16029432273177044,240.82459940355642,300.12497396917837,234.31030952665654,0.5942717554245659
100.0,-120.0,120.0,34.668449567915886,0.144095957623895,244.99213738284624,305.409561081509,238.33040127181906,0.5859977306267844
110.0,-120.0,120.0,35.30782670466678,0.1268154944684654,249.4921625258112,310.926036220835,242.69618701227049,0.5771635535690746
120.0,-120.0,120.0,35.98179890803501,0.1086000295125673,254.30702852933052,316.66228067138024,247.38936559642912,0.5678294554687714
-120.0,-110.0,120.0,34.702093859734866,0.14318665243959822,241.124279190958,255.09802037648194,240.20836586686607,0.5932103448991063
-110.0,-110.0,120.0,34.00384379648663,0.1620582757706317,236.57955185212288,253.1304011769428,235.37229669682642,0.6023679192021429
-100.0,-110.0,120.0,33.34331839586902,0.17991031362516163,232.37484998738333,251.54522456210535,230.8683111045073,0.6109355124594397
-90.0,-110.0,120.0,32.72621304209901,0.19658883670002672,228.52888050996089,250.34975534240093,226.71620165342458,0.6188503166306037
-80.0,-110.0,120.0,32.15805867316623,0.21194436018469648,225.0600036765038,249.5495942693556,222.93562997436044,0.626051761770393
-70.0,-110.0,120.0,31.644130577169918,0.22583430872513735,221.9859046221001,249.14855006601985,219.54579051298992,0.6324825595547322
-60.0,-110.0,120.0,31.189355868057874,0.23812551707951693,219.3232336018544,249.14855006601985,216.56503215404453,0.6380897535831119
-50.0,-110.0,120.0,30.79822222296773,0.2486966966765478,217.08722671431468,249.5495942693556,214.01044874442704,0.6428257440049834
-40.0,-110.0,120.0,30.474690675845192,0.2574407925447245,215.29132283056046,250.34975534240093,211.8974544247753,0.6466492520982839
-30.0,-110.0,120.0,30.222115350344577,0.2642671526933898,213.94679573257696,251.54522456210535,210.23936408676758,0.6495261901922634
-20.0,-110.0,120.0,30.043172958246696,0.2691034335609001,213.06242245523072,253.1304011769428,209.0470024456632,0.6514304039633223
-10.0,-110.0,120.0,29.939804676823538,0.27189717089666116,212.64420896544453,255.09802037648194,208.32836641087982,0.6523442576937585
0.0,-110.0,120.0,29.913172651149882,0.2726169553743275,212.6951922357579,257.43931323712,208.08836409404176,0.6522590384646446
10.0,-110.0,120.0,29.963632860144184,0.27125316594204907,213.2153334376144,260.1441907865713,208.3286497130032,0.6511751621909831
20.0,-110.0,120.0,30.09072546583256,0.26781823065317406,214.20151074636001,263.20144376503714,209.04756710172896,0.6491021724906357
30.0,-110.0,120.0,30.293183072421154,0.2623464034480769,215.64761283972717,266.59894973536564,210.24020626669048,0.6460585320880076
40.0,-110.0,120.0,30.568956600833246,0.2548930648423447,217.5447265570631,270.3238798182654,211.89856854393628,0.6420712152056814
50.0,-110.0,120.0,30.915257783621232,0.24553357341564236,219.88140539248306,274.362898366379,214.0118276424879,0.6371751176025121
60.0,-110.0,120.0,31.32861665053777,0.2343617121476278,222.6440003851397,278.7023501874356,216.56666731236976,0.6314123080369862
70.0,-110.0,120.0,31.804951845678662,0.22148778795463075,225.81703207839868,283.32843133014376,219.54767229623576,0.6248311505345656
80.0,-110.0,120.0,32.33965122178891,0.20703645346516453,229.38358167516446,288.22734082664675,222.9377478817888,0.6174853306225776
90.0,-110.0,120.0,32.927659912356795,0.1911443266930596,233.32568106721135,293.385412043612,226.71854456685432,0.6094328205321561
100.0,-110.0,120.0,33.56357299077853,0.17395748673571534,237.62468453826565,298.78922336657325,230.87086752213108,0.6007348182818584
110.0,-110.0,120.0,34.24172987939323,0.15562892217856125,242.26160898400445,304.4256887977754,235.3750549449327,0.5914546937251541
120.0,-110.0,120.0,34.95630785094757,0.13631600402844413,247.2174338213898,310.2821296820041,240.21131428439998,0.58165697135178
-120.0,-100.0,120.0,33.66904648857961,0.17110685166001052,234.07423000401684,247.53787588973125,233.23815368087898,0.6074467853497003
-110.0,-100.0,120.0,32.93058706128599,0.1910652145598381,229.39001987096165,245.50967394381834,228.25445308333857,0.6170515139619693
-100.0,-100.0,120.0,32.23167245193554,0.2099547985963368,225.05107975154627,243.87496796514398,223.60714293663048,0.6260438611166154
-90.0,-100.0,120.0,31.578380285443927,0.22761134363665061,221.07765974126116,242.64171117101858,219.31760848639442,0.6343565730301707
-80.0,-100.0,120.0,30.976622180336122,0.24387507620713184,217.48974934758968,241.81604578687495,215.40722460516517,0.6419246783904653
-70.0,-100.0,120.0,30.432045046749714,0.2585933771148726,214.30671053314407,241.40215409146623,211.89698306490533,0.6486866279123811
-60.0,-100.0,120.0,29.94993057548675,0.27162349795981755,211.54686912446127,241.40215409146623,208.80706513889194,0.6545854451847838
-50.0,-100.0,120.0,29.535095763429904,0.2828352496370296,209.2270777059601,241.81604578687495,206.1563714073037,0.6595698526764221
-40.0,-100.0,120.0,29.191797577982175,0.29211357897345475,207.36226839155455,242.64171117101858,203.96202708282453,0.663595334413579
-30.0,-100.0,120.0,28.923644980510588,0.2993609464726868,205.96501846722097,243.87496796514398,202.23888723893717,0.6666250964003471
-20.0,-100.0,120.0,28.733521480501796,0.3044994194458974,205.04515496019897,245.50967394381834,200.99907097186352,0.6686308875561752
-10.0,-100.0,120.0,28.6235211643296,0.3074724009640649,204.6094248857763,247.53787588973125,200.25155567800445,0.6695936478682865
0.0,-100.0,120.0,28.594900735792194,0.30824592605967044,204.66125566807878,249.94999499899976,200.00186141976184,0.6695039564879766
10.0,-100.0,120.0,28.64804953643275,0.30680947198830405,205.20062489147006,252.73503912200223,200.25185040662745,0.6683622603396
