time_s,value
2578.0488379999865,835836085.9740968
2584.0573609999865,835920988.0206723
2590.0658839999865,835846686.8494681
2596.0744069999864,835883369.6504637
2602.0829299999864,835932441.5463247
2608.0914529999864,835854184.6907907
2614.0999759999863,835921862.1678624
2620.1084989999863,835907171.7715927
2626.1170219999863,835920661.2382183
2632.1255449999862,835906355.7211391
2638.134067999986,835909551.0908027
2644.142590999986,835914721.9402356
2650.151113999986,835972774.2565222
2656.159636999986,836024604.2667155
2662.168159999986,835906635.5133768
2668.176682999986,835911901.1766665
2674.185205999986,835928988.3904129
2680.193728999986,835853520.0094784
2686.202251999986,835876215.7399217
2692.210774999986,835899745.172688
2698.219297999986,835828554.1547873
2704.227820999986,835942949.3385819
2710.236343999986,835921438.7979708
2716.244866999986,835914430.1786427
2722.2533899999858,835897023.2835212
2728.2619129999857,835896586.8819208
2734.2704359999857,835943547.0920978
2740.2789589999857,835976369.6031095
2746.2874819999856,835895726.944629
2752.2960049999856,835851042.3421898
2758.3045279999856,835944958.5400655
2764.3130509999855,835900328.9296923
2770.3215739999855,835902757.6612912
2776.3300969999855,835928013.4989096
2782.3386199999854,835921900.4019508
2788.3471429999854,835950756.5131521
2794.3556659999854,835863332.3652896
2800.3641889999853,835924023.8133616
2806.3727119999853,835915755.0980872
2812.3812349999853,835880845.5920162
2818.3897579999852,835853843.1865556
2824.398280999985,835908101.544894
2830.406803999985,835810846.483913
2836.415326999985,835896732.1658977
2842.423849999985,835866771.355417
2848.432372999985,835946549.3957402
2854.440895999985,835855095.3729086
2860.449418999985,835846006.3457745
2866.457941999985,835845998.0
2872.466464999985,835858865.1219419
2878.474987999985,835833536.0528221
2884.483510999985,835899064.2179995
2890.492033999985,835858432.1534452
2896.500556999985,835870611.9096844
2902.509079999985,835879038.0862662
2908.517602999985,835846133.0272858
2914.5261259999847,835931021.1069727
2920.5346489999847,835929154.4978237
2926.5431719999847,835929171.7993016
2932.5516949999846,835874455.5048993
2938.5602179999846,835888052.2485502
2944.5687409999846,835895526.795534
2950.5772639999846,835878066.1930486
2956.5857869999845,835925033.3645859
2962.5943099999845,835862236.4845499
2968.6028329999845,835890766.3629001
2974.6113559999844,835889550.6025883
2980.6198789999844,835958624.9370517
2986.6284019999844,835947400.5807428
2992.6369249999843,835954749.2418051
2998.6454479999843,835885170.9011438
3004.6539709999843,835902874.9307427
3010.6624939999842,835859328.1198504
3016.671016999984,835875199.6927495
3022.679539999984,835863386.7061563
3028.688062999984,835848297.522203
3034.696585999984,835862912.9760299
3040.705108999984,835856345.6016403
3046.713631999984,835913796.765505
3052.722154999984,835953826.485424
3058.730677999984,835956631.0
3064.739200999984,835914977.1401125
3070.747723999984,835959628.8561728
3076.756246999984,835878111.6509318
3082.764769999984,835878031.0397199
3088.773292999984,835833611.5560249
3094.781815999984,835853696.6570796
3100.7903389999838,835869893.0247374
3106.7988619999837,835886171.8430381
3112.8073849999837,835833071.0173677
3118.8159079999837,835883706.5002952
3124.8244309999836,835943597.6912316
3130.8329539999836,835885135.0809133
3136.8414769999836,835949299.315057
3142.8499999999835,835916586.126246
3148.8585229999835,835866240.3208857
3154.8670459999835,835913876.5970505
3160.8755689999834,835951146.449463
3166.8840919999834,835984456.8534611
3172.8926149999834,836026466.8937079
3178.9011379999833,835914017.9047022
3184.9096609999833,835934906.2656876
3190.9181839999833,835984398.9677901
3196.9267069999833,835933243.4069335
3202.935229999983,835899027.5245357
3208.943752999983,835965767.0240333
3214.952275999983,835929875.8913441
3220.960798999983,835889913.8535993
3226.969321999983,835854255.8460834
3232.977844999983,835884744.9857453
3238.986367999983,835886900.7927293
3244.994890999983,835847165.2277468
3251.003413999983,835881146.7850407
3257.011936999983,835884998.0
3263.020459999983,835901582.9015135
3269.028982999983,835863876.4511149
3275.037505999983,835953082.3830186
3281.046028999983,835946975.6271181
3287.054551999983,835946590.9698544
3293.0630749999827,836015259.3079945
3299.0715979999827,835983180.5184438
3305.0801209999827,835992114.1906776
3311.0886439999827,835934715.5320537
3317.0971669999826,835926884.9304451
3323.1056899999826,835999225.2773083
3329.1142129999826,835966411.4998318
3335.1227359999825,835894071.3170028
